step,day,hour,money,inv_WHEAT,inv_CARROT,inv_TOMATO,inv_STRAWBERRY,inv_MELON,inv_EGG,inv_MILK,inv_WOOL,inv_FERTILIZER,price_WHEAT,price_CARROT,price_TOMATO,price_STRAWBERRY,price_MELON,price_EGG,price_MILK,price_WOOL,price_FERTILIZER,inv_WHEAT_change,inv_CARROT_change,inv_TOMATO_change,inv_STRAWBERRY_change,inv_MELON_change,inv_EGG_change,inv_MILK_change,inv_WOOL_change,inv_FERTILIZER_change
586,24,10,3000.0,9822,9411,9825,9822,9975,9975,9972,9639,10000,38,108,81,232,279,52,206,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,24,11,3000.0,9822,9411,9825,9822,9975,9975,9972,9639,10000,38,108,81,232,279,52,206,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,24,12,3000.0,9822,9411,9825,9822,9975,9975,9972,9639,10000,38,108,81,232,279,52,206,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,24,13,3000.0,9819,9403,9823,9819,9975,9975,9971,9635,10000,38,111,81,233,279,52,207,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
590,24,14,3000.0,9819,9403,9823,9819,9975,9975,9971,9635,10000,38,111,81,233,279,52,207,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,24,15,3000.0,9819,9403,9823,9819,9975,9975,9971,9635,10000,38,111,81,233,279,52,207,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,24,16,3000.0,9819,9403,9823,9819,9975,9975,9971,9635,10000,38,111,81,233,279,52,207,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,24,17,3000.0,9816,9395,9821,9816,9975,9975,9970,9631,10000,39,115,81,234,279,52,208,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
594,24,18,3000.0,9816,9395,9821,9816,9975,9975,9970,9631,10000,39,115,81,234,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,24,19,3000.0,9816,9395,9821,9816,9975,9975,9970,9631,10000,39,115,81,234,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,24,20,3000.0,9816,9395,9821,9816,9975,9975,9970,9631,10000,39,115,81,234,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,24,21,3000.0,9813,9387,9819,9813,9975,9975,9969,9627,10000,39,119,82,235,279,52,208,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
598,24,22,3000.0,9813,9387,9819,9813,9975,9975,9969,9627,10000,39,119,82,235,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,24,23,3000.0,9813,9387,9819,9813,9975,9975,9969,9627,10000,39,119,82,235,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,25,0,3000.0,9813,9387,9819,9813,9975,9975,9969,9627,10000,39,119,82,235,279,52,208,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,25,1,3000.0,9809,9378,9816,9809,9974,9974,9967,9622,10000,39,124,82,236,279,52,210,251,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
602,25,2,3000.0,9809,9378,9816,9809,9974,9974,9967,9622,10000,39,124,82,236,279,52,210,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,25,3,3000.0,9809,9378,9816,9809,9974,9974,9967,9622,10000,39,124,82,236,279,52,210,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,25,4,3000.0,9809,9378,9816,9809,9974,9974,9967,9622,10000,39,124,82,236,279,52,210,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,25,5,3000.0,9806,9370,9814,9806,9974,9974,9966,9618,10000,39,129,82,237,279,52,211,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
606,25,6,3000.0,9806,9370,9814,9806,9974,9974,9966,9618,10000,39,129,82,237,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,25,7,3000.0,9806,9370,9814,9806,9974,9974,9966,9618,10000,39,129,82,237,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,25,8,3000.0,9806,9370,9814,9806,9974,9974,9966,9618,10000,39,129,82,237,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,25,9,3000.0,9803,9362,9812,9803,9974,9974,9965,9614,10000,39,133,83,238,279,52,211,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
610,25,10,3000.0,9803,9362,9812,9803,9974,9974,9965,9614,10000,39,133,83,238,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,25,11,3000.0,9803,9362,9812,9803,9974,9974,9965,9614,10000,39,133,83,238,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,25,12,3000.0,9803,9362,9812,9803,9974,9974,9965,9614,10000,39,133,83,238,279,52,211,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,25,13,3000.0,9800,9354,9810,9800,9974,9974,9964,9610,10000,39,138,83,239,279,52,212,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
614,25,14,3000.0,9800,9354,9810,9800,9974,9974,9964,9610,10000,39,138,83,239,279,52,212,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,25,15,3000.0,9800,9354,9810,9800,9974,9974,9964,9610,10000,39,138,83,239,279,52,212,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,25,16,3000.0,9800,9354,9810,9800,9974,9974,9964,9610,10000,39,138,83,239,279,52,212,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,25,17,3000.0,9797,9346,9808,9797,9974,9974,9963,9606,10000,39,143,83,240,279,52,213,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
618,25,18,3000.0,9797,9346,9808,9797,9974,9974,9963,9606,10000,39,143,83,240,279,52,213,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,25,19,3000.0,9797,9346,9808,9797,9974,9974,9963,9606,10000,39,143,83,240,279,52,213,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,25,20,3000.0,9797,9346,9808,9797,9974,9974,9963,9606,10000,39,143,83,240,279,52,213,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,25,21,3000.0,9794,9338,9806,9794,9974,9974,9962,9602,10000,39,149,83,241,279,52,214,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
622,25,22,3000.0,9794,9338,9806,9794,9974,9974,9962,9602,10000,39,149,83,241,279,52,214,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,25,23,3000.0,9794,9338,9806,9794,9974,9974,9962,9602,10000,39,149,83,241,279,52,214,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,26,0,3000.0,9794,9338,9806,9794,9974,9974,9962,9602,10000,39,149,83,241,279,52,214,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,26,1,3000.0,9790,9329,9803,9790,9973,9973,9960,9597,10000,39,155,84,242,279,52,215,251,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
626,26,2,3000.0,9790,9329,9803,9790,9973,9973,9960,9597,10000,39,155,84,242,279,52,215,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,26,3,3000.0,9790,9329,9803,9790,9973,9973,9960,9597,10000,39,155,84,242,279,52,215,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,26,4,3000.0,9790,9329,9803,9790,9973,9973,9960,9597,10000,39,155,84,242,279,52,215,251,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,26,5,3000.0,9787,9321,9801,9787,9973,9973,9959,9593,10000,40,160,84,243,279,52,216,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
630,26,6,3000.0,9787,9321,9801,9787,9973,9973,9959,9593,10000,40,160,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,26,7,3000.0,9787,9321,9801,9787,9973,9973,9959,9593,10000,40,160,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,26,8,3000.0,9787,9321,9801,9787,9973,9973,9959,9593,10000,40,160,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,26,9,3000.0,9784,9313,9799,9784,9973,9973,9958,9589,10000,40,166,84,243,279,52,216,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
634,26,10,3000.0,9784,9313,9799,9784,9973,9973,9958,9589,10000,40,166,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,26,11,3000.0,9784,9313,9799,9784,9973,9973,9958,9589,10000,40,166,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,26,12,3000.0,9784,9313,9799,9784,9973,9973,9958,9589,10000,40,166,84,243,279,52,216,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,26,13,3000.0,9781,9305,9797,9781,9973,9973,9957,9585,10000,40,172,84,244,279,52,217,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
638,26,14,3000.0,9781,9305,9797,9781,9973,9973,9957,9585,10000,40,172,84,244,279,52,217,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,26,15,3000.0,9781,9305,9797,9781,9973,9973,9957,9585,10000,40,172,84,244,279,52,217,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,26,16,3000.0,9781,9305,9797,9781,9973,9973,9957,9585,10000,40,172,84,244,279,52,217,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,26,17,3000.0,9778,9297,9795,9778,9973,9973,9956,9581,10000,40,178,85,245,279,52,218,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
642,26,18,3000.0,9778,9297,9795,9778,9973,9973,9956,9581,10000,40,178,85,245,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,26,19,3000.0,9778,9297,9795,9778,9973,9973,9956,9581,10000,40,178,85,245,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,26,20,3000.0,9778,9297,9795,9778,9973,9973,9956,9581,10000,40,178,85,245,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,26,21,3000.0,9775,9289,9793,9775,9973,9973,9955,9577,10000,40,184,85,246,279,52,218,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
646,26,22,3000.0,9775,9289,9793,9775,9973,9973,9955,9577,10000,40,184,85,246,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,26,23,3000.0,9775,9289,9793,9775,9973,9973,9955,9577,10000,40,184,85,246,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,27,0,3000.0,9775,9289,9793,9775,9973,9973,9955,9577,10000,40,184,85,246,279,52,218,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,27,1,3000.0,9771,9280,9790,9771,9972,9972,9953,9572,10000,40,192,86,247,280,52,220,252,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
650,27,2,3000.0,9771,9280,9790,9771,9972,9972,9953,9572,10000,40,192,86,247,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,27,3,3000.0,9771,9280,9790,9771,9972,9972,9953,9572,10000,40,192,86,247,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,27,4,3000.0,9771,9280,9790,9771,9972,9972,9953,9572,10000,40,192,86,247,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,27,5,3000.0,9768,9272,9788,9768,9972,9972,9952,9568,10000,40,198,86,248,280,52,220,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
654,27,6,3000.0,9768,9272,9788,9768,9972,9972,9952,9568,10000,40,198,86,248,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,27,7,3000.0,9768,9272,9788,9768,9972,9972,9952,9568,10000,40,198,86,248,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,27,8,3000.0,9768,9272,9788,9768,9972,9972,9952,9568,10000,40,198,86,248,280,52,220,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,27,9,3000.0,9765,9264,9786,9765,9972,9972,9951,9564,10000,40,205,87,249,280,52,221,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
658,27,10,3000.0,9765,9264,9786,9765,9972,9972,9951,9564,10000,40,205,87,249,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,27,11,3000.0,9765,9264,9786,9765,9972,9972,9951,9564,10000,40,205,87,249,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,27,12,3000.0,9765,9264,9786,9765,9972,9972,9951,9564,10000,40,205,87,249,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,27,13,3000.0,9762,9256,9784,9762,9972,9972,9950,9560,10000,40,212,87,250,280,52,221,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
662,27,14,3000.0,9762,9256,9784,9762,9972,9972,9950,9560,10000,40,212,87,250,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,27,15,3000.0,9762,9256,9784,9762,9972,9972,9950,9560,10000,40,212,87,250,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,27,16,3000.0,9762,9256,9784,9762,9972,9972,9950,9560,10000,40,212,87,250,280,52,221,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,27,17,3000.0,9759,9248,9782,9759,9972,9972,9949,9556,10000,41,220,88,250,280,52,222,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
666,27,18,3000.0,9759,9248,9782,9759,9972,9972,9949,9556,10000,41,220,88,250,280,52,222,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,27,19,3000.0,9759,9248,9782,9759,9972,9972,9949,9556,10000,41,220,88,250,280,52,222,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,27,20,3000.0,9759,9248,9782,9759,9972,9972,9949,9556,10000,41,220,88,250,280,52,222,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,27,21,3000.0,9756,9240,9780,9756,9972,9972,9948,9552,10000,41,227,88,251,280,52,223,252,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
670,27,22,3000.0,9756,9240,9780,9756,9972,9972,9948,9552,10000,41,227,88,251,280,52,223,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,27,23,3000.0,9756,9240,9780,9756,9972,9972,9948,9552,10000,41,227,88,251,280,52,223,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,28,0,3000.0,9756,9240,9780,9756,9972,9972,9948,9552,10000,41,227,88,251,280,52,223,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,28,1,3000.0,9752,9231,9777,9752,9971,9971,9946,9547,10000,41,236,89,252,280,52,224,252,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
674,28,2,3000.0,9752,9231,9777,9752,9971,9971,9946,9547,10000,41,236,89,252,280,52,224,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,28,3,3000.0,9752,9231,9777,9752,9971,9971,9946,9547,10000,41,236,89,252,280,52,224,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,28,4,3000.0,9752,9231,9777,9752,9971,9971,9946,9547,10000,41,236,89,252,280,52,224,252,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,28,5,3000.0,9749,9223,9775,9749,9971,9971,9945,9543,10000,41,243,90,253,280,52,224,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
678,28,6,3000.0,9749,9223,9775,9749,9971,9971,9945,9543,10000,41,243,90,253,280,52,224,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,28,7,3000.0,9749,9223,9775,9749,9971,9971,9945,9543,10000,41,243,90,253,280,52,224,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,28,8,3000.0,9749,9223,9775,9749,9971,9971,9945,9543,10000,41,243,90,253,280,52,224,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,28,9,3000.0,9746,9215,9773,9746,9971,9971,9944,9539,10000,41,251,91,254,280,52,225,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
682,28,10,3000.0,9746,9215,9773,9746,9971,9971,9944,9539,10000,41,251,91,254,280,52,225,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,28,11,3000.0,9746,9215,9773,9746,9971,9971,9944,9539,10000,41,251,91,254,280,52,225,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,28,12,3000.0,9746,9215,9773,9746,9971,9971,9944,9539,10000,41,251,91,254,280,52,225,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,28,13,3000.0,9743,9207,9771,9743,9971,9971,9943,9535,10000,41,259,92,255,280,52,226,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
686,28,14,3000.0,9743,9207,9771,9743,9971,9971,9943,9535,10000,41,259,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,28,15,3000.0,9743,9207,9771,9743,9971,9971,9943,9535,10000,41,259,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,28,16,3000.0,9743,9207,9771,9743,9971,9971,9943,9535,10000,41,259,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,28,17,3000.0,9740,9199,9769,9740,9971,9971,9942,9531,10000,41,268,92,255,280,52,226,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
690,28,18,3000.0,9740,9199,9769,9740,9971,9971,9942,9531,10000,41,268,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,28,19,3000.0,9740,9199,9769,9740,9971,9971,9942,9531,10000,41,268,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,28,20,3000.0,9740,9199,9769,9740,9971,9971,9942,9531,10000,41,268,92,255,280,52,226,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,28,21,3000.0,9737,9191,9767,9737,9971,9971,9941,9527,10000,41,276,93,256,280,52,227,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
694,28,22,3000.0,9737,9191,9767,9737,9971,9971,9941,9527,10000,41,276,93,256,280,52,227,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,28,23,3000.0,9737,9191,9767,9737,9971,9971,9941,9527,10000,41,276,93,256,280,52,227,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,29,0,3000.0,9737,9191,9767,9737,9971,9971,9941,9527,10000,41,276,93,256,280,52,227,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,29,1,3000.0,9733,9182,9764,9733,9970,9970,9939,9522,10000,41,286,95,257,280,52,228,253,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
698,29,2,3000.0,9733,9182,9764,9733,9970,9970,9939,9522,10000,41,286,95,257,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,29,3,3000.0,9733,9182,9764,9733,9970,9970,9939,9522,10000,41,286,95,257,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,29,4,3000.0,9733,9182,9764,9733,9970,9970,9939,9522,10000,41,286,95,257,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,29,5,3000.0,9730,9174,9762,9730,9970,9970,9938,9518,10000,41,295,95,258,280,52,228,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
702,29,6,3000.0,9730,9174,9762,9730,9970,9970,9938,9518,10000,41,295,95,258,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,29,7,3000.0,9730,9174,9762,9730,9970,9970,9938,9518,10000,41,295,95,258,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,29,8,3000.0,9730,9174,9762,9730,9970,9970,9938,9518,10000,41,295,95,258,280,52,228,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,29,9,3000.0,9727,9166,9760,9727,9970,9970,9937,9514,10000,42,304,96,259,280,52,229,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
706,29,10,3000.0,9727,9166,9760,9727,9970,9970,9937,9514,10000,42,304,96,259,280,52,229,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,29,11,3000.0,9727,9166,9760,9727,9970,9970,9937,9514,10000,42,304,96,259,280,52,229,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,29,12,3000.0,9727,9166,9760,9727,9970,9970,9937,9514,10000,42,304,96,259,280,52,229,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,29,13,3000.0,9724,9158,9758,9724,9970,9970,9936,9510,10000,42,313,98,260,280,52,230,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
710,29,14,3000.0,9724,9158,9758,9724,9970,9970,9936,9510,10000,42,313,98,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,29,15,3000.0,9724,9158,9758,9724,9970,9970,9936,9510,10000,42,313,98,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,29,16,3000.0,9724,9158,9758,9724,9970,9970,9936,9510,10000,42,313,98,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,29,17,3000.0,9721,9150,9756,9721,9970,9970,9935,9506,10000,42,322,99,260,280,52,230,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
714,29,18,3000.0,9721,9150,9756,9721,9970,9970,9935,9506,10000,42,322,99,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,29,19,3000.0,9721,9150,9756,9721,9970,9970,9935,9506,10000,42,322,99,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,29,20,3000.0,9721,9150,9756,9721,9970,9970,9935,9506,10000,42,322,99,260,280,52,230,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,29,21,3000.0,9718,9142,9754,9718,9970,9970,9934,9502,10000,42,332,100,261,280,52,231,253,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
718,29,22,3000.0,9718,9142,9754,9718,9970,9970,9934,9502,10000,42,332,100,261,280,52,231,253,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
